product_id,product_title,rating,summary,review,combined_text,review_length,category
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5.0,Mind-blowing purchase,"First of the design is so nice, the texture of the colour is amazing.. Now came to sound quality..I didn't expect it will be this good!! The bass is perfect for ears .. I really feel enjoyed whenever i listen any songs through this headset.. really satisfied for this product... recommend everyone to buy it and enjoy..Thank you.","First of the design is so nice, the texture of the colour is amazing.. Now came to sound quality..I didn't expect it will be this good!! The bass is perfect for ears .. I really feel enjoyed whenever i listen any songs through this headset.. really satisfied for this product... recommend everyone to buy it and enjoy..Thank you. Mind-blowing purchase",58,realme
ACCFZGAQJGYCYDCM,BoAt Rockerz 235v2 with ASAP charging Version 5.0 Bluetooth Headset,5.0,Excellent,"Good product. Never used bluetooth headset before. Now I am happy to see ease in my work. As I noticed boat marketing their products aggressively in market in recent days. About product it's like awesome having better build quality, bass is good, battery backup is fine and vibration though it vibrates my neck when ever I gets call but still feature is must needed when u are driving. Wanted to give 5star but there is a sentence that "" Nothing is perfect in this imperfect world"" 😄😄😉","Good product. Never used bluetooth headset before. Now I am happy to see ease in my work. As I noticed boat marketing their products aggressively in market in recent days. About product it's like awesome having better build quality, bass is good, battery backup is fine and vibration though it vibrates my neck when ever I gets call but still feature is must needed when u are driving. Wanted to give 5star but there is a sentence that "" Nothing is perfect in this imperfect world"" 😄😄😉 Excellent",87,BoAt
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5.0,Simply awesome,"hi all...  I waited  so long to purchase a nice Bluetooth earphones..  and searched a lot by considering lot of products with different  technical  specifications..  a last I found one...  it's called realme Bluetooth headset. believe me bass is really  nice...  not just nice..  it's astonishing. Positive  aspects are :- sound quality, battery life-10 hours u can expect,  build in quality, it's design is smooth  and you can feel the price, metal filters inside buds as shown in picture,  smoot...","hi all...  I waited  so long to purchase a nice Bluetooth earphones..  and searched a lot by considering lot of products with different  technical  specifications..  a last I found one...  it's called realme Bluetooth headset. believe me bass is really  nice...  not just nice..  it's astonishing. Positive  aspects are :- sound quality, battery life-10 hours u can expect,  build in quality, it's design is smooth  and you can feel the price, metal filters inside buds as shown in picture,  smoot... Simply awesome",80,realme
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4.0,Pretty good,Fabulous in this range.. 1. Sound quality is very good2. Premium built quality and look.. from inside it may feel like plastic3. Battery backup is good..4. If you love bass the don't go for it..5. It doesn't block your ear.. you can hear surrounding voice while using it,Fabulous in this range.. 1. Sound quality is very good2. Premium built quality and look.. from inside it may feel like plastic3. Battery backup is good..4. If you love bass the don't go for it..5. It doesn't block your ear.. you can hear surrounding voice while using it Pretty good,48,BoAt
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5.0,Classy product,"It's a allrounder. I used this for playing pubg , footsteps is clearly audible, music is awesome . I suggest you to purchase this earphone if your budget is under 600. I am happy with the product.","It's a allrounder. I used this for playing pubg , footsteps is clearly audible, music is awesome . I suggest you to purchase this earphone if your budget is under 600. I am happy with the product. Classy product",37,realme
ACCFR3Q77R6RRGAC,OnePlus Bullets Wireless Z Bluetooth Headset,5.0,Terrific,THIS ONE IS OUTSTANDING...few months before if some one ask me WITCH IS THE BEST VALUE FORE MONY WIRELESS EARPHON in the market I will definitely go for the SONY....JBL...or.....REALME                But now it the oneplus BULLET WIRELESS Z I will give you my thoughts and features of this earphon from my 3 days of usage BUILD QUALITY : the build quality of this earphon was good..combination of good plastic materials and some fiber......if you enjoy music or whatever no problems that it w...,THIS ONE IS OUTSTANDING...few months before if some one ask me WITCH IS THE BEST VALUE FORE MONY WIRELESS EARPHON in the market I will definitely go for the SONY....JBL...or.....REALME                But now it the oneplus BULLET WIRELESS Z I will give you my thoughts and features of this earphon from my 3 days of usage BUILD QUALITY : the build quality of this earphon was good..combination of good plastic materials and some fiber......if you enjoy music or whatever no problems that it w... Terrific,83,OnePlus
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5.0,Just wow!,Good u&i titatnic series  bluetooth neckband. It has good  sound quality and good bass. Battery backup is very good. Awesome design and built quality. Good in this price range.,Good u&i titatnic series  bluetooth neckband. It has good  sound quality and good bass. Battery backup is very good. Awesome design and built quality. Good in this price range. Just wow!,29,U&I
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5.0,Must buy!,awesome...it's just awesome...the sound the battery life and the looks ...it's Superb and auto connect and disconnect feature is super fast and gives you a very long battery life ....,awesome...it's just awesome...the sound the battery life and the looks ...it's Superb and auto connect and disconnect feature is super fast and gives you a very long battery life .... Must buy!,30,realme
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,3.0,Nice,Boat basshead 220 have better bass than buds2. But vocal of buds2 is better than boat 220...  It produces very clear sound 🔊 loved 😍 by music lover... Must buy but warranty must 1 year 😔,Boat basshead 220 have better bass than buds2. But vocal of buds2 is better than boat 220...  It produces very clear sound 🔊 loved 😍 by music lover... Must buy but warranty must 1 year 😔 Nice,36,realme
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5.0,Best in the market!,I am happy good quality  product. Nice bass and sound clarity,I am happy good quality  product. Nice bass and sound clarity Best in the market!,11,realme
ACCFSDGXX3S6DVBG,BoAt Airdopes 131 Bluetooth Headset,4.0,Good quality product,"Yeah the Airdopes are cool , 1299 is very good price and overall I'll give it 4 starsPros:1. Easy connectivity2. Sleek and good looking design3. Very good battery backup4. Case and earbuds both are madhe of high quality plasticCons:1.There is a slight 1 second delay when music is played most of you won't notice but i noticed it while playing games.2. Ears hurt while pressing the multi functional button , touch controls could have been better3. Base is not as high as what i expected f...","Yeah the Airdopes are cool , 1299 is very good price and overall I'll give it 4 starsPros:1. Easy connectivity2. Sleek and good looking design3. Very good battery backup4. Case and earbuds both are madhe of high quality plasticCons:1.There is a slight 1 second delay when music is played most of you won't notice but i noticed it while playing games.2. Ears hurt while pressing the multi functional button , touch controls could have been better3. Base is not as high as what i expected f... Good quality product",86,BoAt
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5.0,Just wow!,"It's sound is osum and bass too , earphone material also very good and trust me guys I am writing this review after 7 month and it is perfect for you so buy this earphone","It's sound is osum and bass too , earphone material also very good and trust me guys I am writing this review after 7 month and it is perfect for you so buy this earphone Just wow!",35,realme
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,4.0,Worth the money,Nice earphones but have a small issue with button can't press perfectly as it is close to each other have a good battery backup and connection.As for the comfort basis its ok Rubber band is sterdy at neck wire is a bit graded so good quality but could be more better....,Nice earphones but have a small issue with button can't press perfectly as it is close to each other have a good battery backup and connection.As for the comfort basis its ok Rubber band is sterdy at neck wire is a bit graded so good quality but could be more better.... Worth the money,51,realme
ACCFHGZFS7GB9CVM,realme Buds Wireless Bluetooth Headset,5.0,Wonderful,"Realme Buds Bluetooth used details and ratingBattery : 14 hour Music Playing 5/5Key Controller : 4/5Design : flexible velvet type ,-- , ~~ () 5/5Colour : Green 5/5Charging time : 1h:20m full charge 4/5 Stand by : 7 day and 3hour music playing 5/5Music and Bass : good quality , Bass 4/5Compatible  :  Good , 4/5Bluetooth connection : ●Pairing in 4 second,,, ●paired device auto connect 2 second to 4 second . ●My device 3 second auto connect . 5/5Bluetooth range : ●Straight 75...","Realme Buds Bluetooth used details and ratingBattery : 14 hour Music Playing 5/5Key Controller : 4/5Design : flexible velvet type ,-- , ~~ () 5/5Colour : Green 5/5Charging time : 1h:20m full charge 4/5 Stand by : 7 day and 3hour music playing 5/5Music and Bass : good quality , Bass 4/5Compatible  :  Good , 4/5Bluetooth connection : ●Pairing in 4 second,,, ●paired device auto connect 2 second to 4 second . ●My device 3 second auto connect . 5/5Bluetooth range : ●Straight 75... Wonderful",84,realme
